#ID_REF = 
#VALUE = Quantification
ID_REF	VALUE
8012403	5.00327
8031899	7.11292
8106494	3.08562
8089234	5.2794
7936111	2.93978
8153497	5.43461
8148463	3.20656
7991209	6.57179
8176018	3.335
7982564	7.05773
8136187	1.98123
7933082	1.2473
8165575	5.07612
8146230	2.27224
7982812	5.30156
7992732	5.06496
7919131	2.97008
8141317	1.61959
7945950	2.39236
7899124	2.1437
7963304	3.58244
8129082	2.6972
8063949	5.53582
8101622	9.92273
7935320	8.94718
8123488	3.21772
8048864	2.2282
8016311	3.69334
8108238	4.92058
7938370	7.70876
8151572	4.13053
8021584	2.01826
8045151	1.36149
7927099	4.24302
8129271	1.36047
8102948	1.55787
8007388	1.9798
7987675	5.20728
7997228	1.74571
8104838	6.75905
7950062	1.93721
7987574	5.3109
7904417	1.63652
8033054	3.76421
7922121	2.08713
7980306	3.03128
8038441	1.69571
7984077	1.12501
7936902	1.48761
8080226	4.06387
8160756	7.47568
8001147	6.86279
8141395	4.68096
8003808	3.08955
8070584	3.08375
8154012	4.28375
8171105	1.85979
8117965	3.0136
8081799	3.29882
8175537	5.45947
8093130	6.80563
8143433	3.80896
8074057	3.37922
8046536	2.66362
8047769	1.8462
8067903	7.25675
8051501	7.18432
7940508	7.06523
7962347	1.23753
8064464	6.0207
8073633	5.28659
7921882	4.52769
8133331	7.59877
7969177	7.26177
7960813	1.35375
8033809	1.6916
8176931	1.59322
8098414	7.41788
8113871	1.35375
8064302	6.43998
7973084	3.84914
8058258	3.37638
8113512	1.90206
8136967	2.01673
7961418	2.74214
8048081	2.78411
8039062	1.48761
8007637	5.11773
8074593	5.04732
8030437	6.27929
8140070	5.20946
7973943	4.28285
7905116	7.76949
8019737	8.27847
8050803	1.50263
8095574	5.69869
7923501	3.58558
8127423	5.42584
8048110	1.26924
8081206	1.77096
8171531	1.64013
7930074	6.85798
8055183	6.92602
8090529	5.24881
7982514	2.59266
7997025	6.49579
7956013	7.14252
8007707	3.20971
8130662	1.7963
8035819	1.92475
8001133	3.72439
7921930	2.1372
8052669	6.29951
8043187	8.41146
8083747	1.55512
8028172	9.59014
8070701	11.4842
8075693	1.84441
7988414	5.98432
7999406	4.18198
7946006	3.68075
8027258	7.74685
7949275	4.9626
8019149	7.12522
8007503	2.39649
8165107	5.57383
7927146	8.52111
8046604	8.755
7917645	12.5378
7932186	3.99157
8034122	2.50032
8104122	5.75875
8097829	2.65275
8170803	4.99607
8161566	1.51054
8131140	4.15011
7922910	1.61636
7949637	6.49986
8020352	2.33792
7937404	3.32183
7941039	5.88864
8151686	2.19833
8173428	4.26388
7976443	4.49898
8174862	4.12957
7977611	2.49163
7977933	8.72546
8066905	7.85631
8062023	4.17933
7998921	4.05683
8123893	2.13876
8133110	3.30605
7968004	2.5437
8018935	1.53073
7909527	4.71149
8038427	3.29178
8117301	1.97041
8115978	5.24218
7928401	5.55892
7912385	7.91
8172722	3.62321
7963696	2.65275
7985571	4.67067
8151869	2.25047
7902127	2.21453
8096251	5.95777
8078147	5.30881
7949916	6.61008
8173579	2.04756
7995161	4.47275
8023312	3.00121
8113202	1.71908
7958931	4.46996
8162502	10.1213
7984987	4.19337
7905018	4.12295
7927784	4.84222
8065469	8.88942
7936346	6.82778
8007846	3.50776
7951157	4.63621
8164870	4.03847
7904086	4.80609
8138231	2.88697
7931031	4.55358
7941608	3.78406
7976567	2.88184
7908147	5.38928
8091511	2.63113
7915543	4.25969
8121277	8.23902
8132851	3.51383
7903565	3.54848
8160260	2.14578
8148512	5.34275
7909745	5.69587
8143633	2.9082
8123104	2.68502
7976560	3.7654
8108510	6.73646
8083455	1.78696
8076493	3.38673
8086313	2.30925
8161646	1.31645
8088047	4.41597
7995362	4.6144
7996198	2.5678
7899173	8.15563
8166826	7.78155
8004940	3.74235
8040695	4.11722
8095907	2.74987
8088535	7.16871
7904863	5.18509
8096335	5.18058
8104998	5.42393
7978272	3.84134
8031466	5.0871
8093386	4.14474
7898115	5.9794
8071444	4.30395
8140424	4.5463
7935421	5.66652
8053901	9.42489
8106556	2.53556
7993371	9.04847
8082745	1.73199
7989387	7.66488
8145820	1.83113
7927548	2.59099
7898854	1.52147
7935746	8.2544
8116335	5.01994
7988713	6.98368
8069574	2.65741
7947815	8.9071
7965090	5.93227
8046590	7.89441
7926708	1.91891
8062964	6.63589
8111915	5.18495
8064900	1.89019
7911199	2.00382
8051775	1.80783
8132387	3.36857
8120022	6.83262
8084971	6.78655
8028563	5.1332
8178552	5.69412
8075182	7.83729
8051569	1.44139
8045171	7.31105
8100003	2.12577
8157828	4.8628
7981377	5.30501
7947375	1.48761
8053263	3.82892
8156748	2.08387
8132858	4.01641
8047559	1.22874
7922596	4.13719
7996260	3.24789
8129608	2.02629
8139798	1.40646
8151561	5.39813
8126948	4.85648
7959102	2.01972
7971386	3.15906
8121363	1.2935
7983704	3.00444
8134699	8.01646
7954697	3.63086
8074884	1.84825
7948131	2.43724
8045336	2.92811
8161488	3.02243
7922229	2.47231
8148949	5.10237
8178903	5.95384
7932132	5.81613
8156579	1.50649
7910211	2.60738
8025347	2.91333
8163253	1.64583
8135410	4.03162
7930137	2.87793
7927186	8.15997
7977598	1.60154
8022007	3.08236
8005689	3.41231
8028750	2.19655
8094228	6.45637
8085138	3.31786
8141490	5.80965
7913883	7.25566
8094116	4.1415
7937713	4.70708
7921752	7.49918
8029193	6.35756
8123767	8.87154
8169249	5.69074
8111974	6.30775
8132243	1.66934
7903765	7.3384
8122637	6.06689
7911045	2.24412
8076307	6.82895
7910492	3.58247
8172827	6.30412
7929012	2.27149
8177760	4.51462
8147750	1.61505
8168723	2.19054
7942287	2.1163
7908421	7.04051
8105661	1.74092
8179628	2.50902
7973510	3.97547
8106923	4.36986
8062286	6.14094
7979583	2.57008
8060977	4.57301
8173611	3.34611
8142692	1.95635
8127502	2.33212
8102817	5.33011
8087145	3.99915
8017346	4.77027
7987701	4.0403
7909283	2.92284
8058091	4.08757
7982377	4.86892
8136557	7.7522
8052204	8.3258
8112615	4.55133
8170400	4.49834
8165486	6.16931
8007641	5.86466
8009366	4.3282
8125220	4.50331
8097955	2.0318
8124922	1.40985
8061916	1.92243
8071061	3.62963
7921155	3.5119
7932864	2.29471
7911265	1.63634
8120011	4.16032
7931659	5.23084
7920238	2.39765
7969091	1.90539
8069689	2.68828
8031057	3.49799
8027947	3.83122
8033598	5.8819
7910792	2.14898
8027760	4.58104
8063315	6.62798
7985402	2.70176
8005166	11.047
8161211	4.02093
8069859	1.99977
7933263	1.7866
8052956	5.10447
8100454	1.39524
7963084	2.69791
8009844	3.95845
8034871	6.32379
8167965	10.3657
8014214	4.40058
8175102	5.58835
7905548	2.62573
8039212	6.09354
8061799	3.78308
7907249	2.35437
8175254	2.91223
8127824	4.0873
8097128	5.97107
7907211	4.95514
7970989	2.73974
8027074	6.84872
8148276	2.17792
7911114	3.86598
7973752	1.94123
7907171	6.40158
8010295	5.16202
7958207	2.634
8150582	1.36149
8172766	3.56086
8067165	2.14497
7951068	4.5571
8026787	3.92105
8165639	4.69527
8133721	9.09534
7914525	6.52082
7967454	2.49813
7961365	2.87228
7989126	1.58269
7976726	8.54539
8035801	4.87843
7985918	2.93978
8066641	6.03228
8163181	1.68899
8178833	3.37455
7935707	7.29963
8130720	5.86862
7967707	4.13497
7973030	1.92583
7984641	7.02189
8160637	7.81137
8142618	1.61959
8136471	5.45523
7990361	6.31012
8130641	3.37133
8036351	3.24747
8008372	5.06084
7902345	6.5545
7920725	7.40955
8156688	5.46541
8037970	6.31071
8057898	2.6436
8074712	4.27533
7995668	5.11826
8143879	6.39407
8138824	7.46512
8116445	3.64222
8017100	2.48454
8092933	8.51192
7921621	2.82261
8037723	5.54454
7934093	1.14848
8013515	2.91669
8136790	2.40909
8116031	4.05536
8106722	3.64831
8027521	4.91396
7901363	2.37158
7901765	1.45201
7954206	1.32076
8171579	2.90976
7976069	3.27998
8101226	1.57425
7953975	1.61959
8026212	4.16546
8175052	7.80322
7956229	3.88825
8044021	1.92642
7962151	5.91176
8005809	7.36316
8134856	3.11463
8117485	5.49602
8175664	2.59984
8049235	1.60586
8008718	2.51899
7909931	8.61789
7939865	2.33951
8134599	5.89896
7980955	6.24972
8129231	1.95316
7990309	3.32185
7994216	3.26345
8143557	2.25313
8166349	1.47049
7940626	3.03109
7983940	4.40736
7919394	3.73638
7996211	4.36497
8016980	1.89816
7991399	2.47006
7938295	5.45568
8006668	4.35448
8164002	3.7952
8121945	1.70068
8140668	4.57082
7951030	3.36385
8150580	1.68733
8072626	8.81174
7952225	2.86134
8139250	6.99624
8092185	1.89544
7929145	3.99935
8167721	3.39934
8150276	5.87569
7928126	4.61282
8166498	1.40991
7972003	2.75513
8143790	8.74442
8140113	3.84781
7908347	2.0109
8069448	1.44567
7917672	3.52009
8096050	2.67034
7963137	3.49738
7966135	10.9921
8143035	7.30456
7909603	8.3966
8161554	3.45256
8065013	2.97136
7979721	2.46513
7993146	1.71982
8007112	5.58521
8147344	5.78075
7948433	2.53998
8037537	5.34625
7991754	5.79213
8105607	2.11477
7920317	8.88923
8069987	3.75654
7906808	2.64341
8018220	3.9909
8046895	4.6115
7999206	3.04876
8027854	4.97122
8150879	3.50815
8065242	2.51446
7936242	6.23603
8049375	3.43539
7934753	9.96471
8054872	5.26291
8060094	5.80867
8047815	5.75383
8141768	7.17416
8095539	7.27669
8178330	3.58338
7938416	3.7226
7960177	6.33826
7961891	8.37417
7972428	2.43015
8174675	5.08037
7957514	1.88138
7957532	1.48761
8113234	2.47359
7957417	2.73679
7968892	3.84179
8177867	4.59513
8110872	5.38483
8161440	2.51446
8112260	2.54094
8031669	3.1494
8096224	8.17045
8148748	4.67181
8019828	2.32801
8032922	4.26005
8013804	5.04159
8096688	4.31217
7909155	2.21941
7984985	3.34582
7952484	7.21122
8168468	1.18555
7916541	3.08931
7927874	1.75444
8041745	3.20881
8049243	3.49224
8152289	2.26591
8106767	1.57876
7991770	1.75865
7957298	2.40103
7954938	1.85342
8006634	5.51164
8098654	1.84823
8046147	6.01656
8109303	1.86618
8171161	2.54578
8100819	1.75751
8020058	7.47748
7949465	7.46089
7926021	5.00036
7899448	4.66596
8046186	2.04756
7913965	4.26489
7957733	1.67658
8157253	7.59375
7961083	3.35983
8107458	6.34516
8097792	2.37843
7966225	1.83746
8013323	4.48858
8143459	2.26686
8085263	8.69163
8099713	2.33638
7904976	8.73822
8082552	3.81721
8043570	3.88347
8054020	3.81167
7958377	1.15518
8142770	4.33961
7966668	3.20673
8034448	6.24204
8133459	7.0604
8127542	4.39054
7949104	4.56898
8097058	3.54019
7951040	3.26091
8149877	2.36772
8049349	2.86084
8019622	6.50232
8038716	4.37932
8142100	5.30537
7947969	6.02561
8023526	6.34795
8084947	5.30544
8173486	4.19513
7938035	7.01105
8145795	10.7886
8128245	1.44303
8025199	7.34934
7922324	1.91126
7993339	1.79952
7970949	2.74424
8119882	2.48237
8015293	3.1483
8034821	5.0022
8164630	5.29927
8164328	4.3445
8125766	7.06589
7970158	2.78715
7935361	3.7072
7943236	6.17319
7901860	1.81996
8071745	2.93041
7985134	8.2791
7906355	4.38469
8167758	3.87859
8131801	1.88609
7921987	6.95652
7906527	2.38534
7954344	1.46105
8133000	1.28517
8132994	1.35881
7967325	2.20069
8164862	5.42492
8177395	3.36086
8125537	9.68886
7909782	4.95076
7981998	1.88894
8088001	6.38835
7925662	1.91644
8043639	4.09249
8173999	2.40748
7966688	1.27709
8033162	7.56555
7982854	3.77155
7955135	1.67264
8140358	2.98536
7944333	1.43042
7947184	2.13646
8144184	7.29738
7995793	6.52386
8009014	6.86875
7940493	4.11772
8051370	5.76503
8119223	1.47118
7978389	4.48568
8087985	6.8879
7939314	3.08696
8070567	4.00619
7927155	2.95446
7900609	4.42446
8035408	4.52397
8035566	7.01004
8128322	6.7801
8158664	1.36112
8090509	4.27372
7910138	1.87909
7904340	6.72481
8168644	8.88574
7947282	2.26246
7927367	3.72137
7946807	7.94948
8062890	4.19023
8001317	5.93644
8171472	2.41756
8024934	3.15434
8036777	6.34874
8138487	2.11713
8040477	5.09593
8179808	5.69412
8001185	6.53642
8121214	1.45897
8073332	1.67899
8043185	2.18908
7963054	9.04918
8022100	2.71239
8056972	2.52526
7949412	7.09382
8048628	3.96896
8081631	2.33981
8112728	9.15018
8040101	3.7631
8088636	2.31433
8119076	1.38652
8023080	3.24317
7989659	2.01504
8021131	3.36159
7950235	5.57942
7955855	3.08454
7986532	1.61364
7998959	1.86112
7915578	6.5793
8001233	1.57681
8079167	5.62234
7925720	3.0299
8148964	4.32311
7952988	7.07663
8062211	7.45101
8034615	5.55361
8178891	10.1007
8178498	11.7987
8176692	1.6499
8139433	3.89199
7938388	3.09515
8050302	6.64786
8146391	2.32856
7999412	3.00703
8001113	1.77537
8112892	6.86092
8084810	2.75474
7990054	4.44501
8157270	9.60544
7982228	6.64855
8144864	1.52023
8048195	5.15201
7996318	7.88023
7942875	8.65415
8070341	4.87321
7938741	2.42525
8040802	4.01152
8163437	4.09777
8039692	3.05882
8143028	7.84935
8068660	1.6725
8031865	4.91247
7975772	2.84399
7944850	7.43599
8076465	7.61677
8079561	1.5014
7991143	7.03905
8118932	5.25868
8104129	1.99264
7917370	2.89377
8056734	7.8377
8179587	1.956
8089467	4.20769
8117077	1.7146
8082314	6.94799
8149521	1.7098
8007148	4.74663
7960544	3.83016
8005029	7.14293
8160394	2.16838
8151238	2.8642
8017259	1.95959
8051413	7.03085
8104634	2.17523
7973369	2.88396
7900624	3.9338
7899005	8.50836
8135734	5.25141
7914216	5.5033
8154367	2.05003
8175773	3.23939
8111099	7.38642
7996100	3.51616
8095562	2.16402
8150757	6.03766
8137118	5.09689
8124057	2.32014
8097687	3.70543
7991386	6.93238
8011671	4.10339
7979131	1.5951
7925413	4.68798
8115873	8.06511
7967486	6.62544
7978021	2.93422
8149725	5.03816
8028002	2.2017
8048173	1.8994
8126891	2.16097
8162850	5.30848
8174132	1.31554
8096440	2.53664
7957499	2.07679
7972672	2.04437
7956539	3.6674
8007675	4.1891
8013259	5.92499
8135601	2.7686
7908155	1.84084
7903391	3.06013
7950332	5.72732
8106763	1.37344
7921088	5.28933
8178917	7.04949
7994093	1.58194
8160371	1.37513
8007123	3.36248
8037433	2.97982
8003298	5.81668
8143684	8.5154
7960881	3.57325
8003060	1.96488
8072876	10.6145
8028104	9.47887
7972253	2.90209
7981978	6.24114
8161575	3.5541
7921447	1.55929
7958253	2.39498
8128698	6.50919
8069764	1.8038
7900833	6.53853
8129522	6.32364
8006736	5.79778
8011759	8.54915
8166015	5.48325
8157125	7.57929
8060501	3.33988
8136163	6.82409
8120876	3.08562
7925342	2.42768
7912040	5.41008
8083240	2.33749
8151279	1.63098
7937940	3.37485
8108127	5.65326
7959205	7.76329
8102619	10.9747
7954711	5.73892
8118069	4.28819
8124553	3.12417
8084668	1.97651
7991057	8.27084
8116595	5.75144
7979820	5.17733
7999304	6.13061
8178322	7.43338
7924150	5.91254
7989725	5.85651
8036324	5.17566
8063566	6.88662
7963265	4.64083
7995338	7.54878
8027480	2.98299
7927265	1.20392
8032484	6.54902
8071804	5.59418
8036936	2.41461
8066983	5.65753
8118093	4.23594
8102695	4.02991
8070876	4.75801
8012054	5.18185
8058985	5.19907
8002999	6.37924
7979800	1.52346
8178404	5.30785
8046488	2.33298
8166705	5.52202
8121041	1.2192
8102232	2.53356
8037762	4.74777
8067860	1.63445
7914847	4.69538
8025877	5.51072
7982337	2.24412
8144740	2.4063
8120758	6.06445
8033233	5.4925
8077914	3.61878
8170294	1.48761
8165285	4.44982
8036883	4.32492
8038487	6.23902
8069770	1.91056
8061668	8.81045
7939818	7.41419
7910706	7.09787
8036031	4.11767
7943160	4.45882
8014115	7.02249
8025506	6.3342
7968789	9.13105
8020323	6.35821
8124502	4.46012
8133345	6.92179
7925184	5.59779
7959312	3.70719
8104117	1.63603
7933139	1.89084
7958398	3.83067
7978260	7.39066
8176806	3.23231
8052399	5.97803
8083469	2.09909
7908692	3.82726
7951325	5.95563
8084737	1.24687
7924840	2.51446
8128592	6.30821
8018558	7.73879
8157688	1.56765
7932390	2.83899
8019604	2.78816
8156476	5.66075
7907051	1.70031
7980140	4.66713
8127686	2.50798
8161249	4.55086
8123155	2.67752
8084423	6.57379
7954185	6.58329
7942417	4.61809
8155634	1.30834
7916403	8.33364
8040712	4.08609
8123985	1.754
7991478	4.40903
7950282	4.64723
8049237	2.82759
8178526	8.47843
8150685	1.61752
7937986	2.49299
7999727	4.22457
8117565	4.16163
7914214	4.42388
7980983	7.51574
8003478	5.27966
8004266	5.32693
7902634	6.10586
7954006	8.90421
8007208	2.908
8164596	7.75647
7954655	4.9348
8147019	4.91469
8038393	4.55878
8005699	6.13722
8107847	1.66582
7985418	4.37732
7996647	4.88754
8065185	2.93978
7930482	4.99174
8055980	6.70558
8072573	1.79874
8051746	3.82833
7901691	3.15257
8037103	4.31231
8176867	2.14022
7976957	4.25264
8131042	3.05765
8024250	6.29044
8113103	2.71873
8014723	6.71541
8018646	4.47831
8164808	3.72139
8037246	1.61824
8038458	5.6658
8153409	5.43913
8113083	6.80299
7915261	5.9554
8031499	5.07013
7915695	4.9292
8100476	2.05185
8157939	9.55405
8132557	3.97663
8124604	3.49126
7922610	7.30676
7943709	1.51993
8116908	2.89222
8027719	4.38612
7949717	2.85071
8082246	5.52273
7985983	6.74031
7968128	6.31103
7937335	2.43316
8144322	2.65521
8151906	3.63423
7897620	10.7271
8058514	1.87758
7964300	4.94678
8162132	1.79363
7926875	4.86908
8029669	1.88894
8097811	3.07452
7983054	4.20577
8092970	5.44209
8065080	1.40942
7921840	2.54998
7946109	1.81461
7998265	6.29101
8075375	2.8519
8163149	2.20858
7902223	3.09307
8071434	7.02706
7896756	3.20089
7951662	2.42758
7998823	3.48311
8159249	6.18753
8095800	6.323
8064245	4.57806
8090559	3.3879
8001348	3.21903
8099082	5.21556
7988763	5.42994
7961524	2.39591
7952243	5.22452
7949882	3.2755
8110647	2.43866
8156525	1.45821
8136293	7.52606
7989883	1.71601
8176815	1.51884
7949340	4.25359
7930663	3.95845
7924388	6.68285
7914042	6.25935
7922456	3.04263
8133057	2.52132
8039961	7.70555
8053142	5.11933
7982092	1.3315
8089727	2.03638
8081462	1.77021
7934513	7.36692
8042251	4.84555
8031949	5.21457
8145835	4.7147
8134814	8.7129
8114152	5.1826
8161373	3.45256
8109591	1.35848
8079677	5.51295
8053009	4.9544
8086451	7.54152
8169504	1.75515
7937498	5.26571
7910913	3.39474
7985159	3.65187
8021470	4.70381
8176972	4.28887
8024323	5.07611
8049942	4.79628
8009096	4.9727
8132580	8.54796
8128620	4.15061
7920472	3.64263
8056730	3.81023
8027592	6.8831
8008113	7.0728
8164644	6.37609
8161423	1.81935
8152553	5.96532
8114625	7.42734
8124391	3.13211
7969638	2.0034
8139712	8.32931
8031712	4.53114
8145272	5.07334
7914139	1.93552
8159086	4.48399
7997352	5.04309
8027770	4.84554
8139782	1.23891
8176566	10.1265
7897172	7.13207
7989759	5.38714
7956668	6.73016
7962325	2.60636
7982058	1.32661
8002320	1.45513
7941074	3.67379
8022380	3.52631
8042830	7.9754
8161476	7.19103
8156132	2.01869
8078155	2.97957
7917576	5.50378
7910134	4.47371
7961755	1.97681
8130401	1.72467
8062601	1.75865
8097096	6.94865
8154622	2.55301
8117714	2.68531
8093950	3.3475
8063187	3.53269
7947165	2.77934
8045972	1.82745
8162902	2.4274
8102829	2.20829
8089911	8.65123
7968323	2.17243
8092455	2.61105
7994541	8.13171
8171199	1.41496
7964466	8.53051
7912561	2.78668
8154823	2.46726
8111512	2.20383
8099037	7.4847
8076393	4.70005
8070905	4.36534
7925062	5.75934
7983843	7.26225
7969243	5.7368
7988281	9.71384
8039034	5.73737
8136647	2.61413
8059279	3.46197
8103242	3.4277
7907790	6.99145
8035684	3.83529
7999936	3.47682
7928298	1.71998
8044849	4.45403
8153071	2.63383
8107326	1.84721
8145027	6.21176
8129888	4.52459
8096274	1.90233
8059361	8.22695
8007134	3.71212
8021045	1.96601
8027272	3.81213
8140144	4.42911
7948111	1.91758
8157729	2.27219
8138797	2.74623
8124756	6.5484
8167562	2.05168
8094132	4.1415
8022504	1.59622
8042801	5.16294
8064866	3.47132
8019693	6.74283
7910190	2.44326
8087337	6.67489
7981385	2.13138
8114546	3.87127
8104856	1.87406
8144667	3.52755
7967879	5.86448
7947110	2.78611
8022168	1.72603
7973182	2.30728
7997642	3.06257
8011912	3.50512
8003344	5.73788
8061068	2.72266
7999553	8.45087
8100426	2.88814
7906021	4.94506
7997188	2.0509
8055291	6.59222
7925745	1.64066
8070097	2.94422
7928444	6.72792
7901416	2.54948
8139758	8.06564
7950724	1.17818
8121729	1.63917
8014199	4.61373
8085220	6.73084
7987361	5.08699
8001693	8.60584
8081375	5.37457
8040473	7.08371
8094070	3.6266
7956031	6.91726
7924895	2.51128
7901577	6.12028
8050719	6.22478
8133688	2.09548
8107823	2.48302
8065363	3.227
8032284	6.414
8126566	3.49051
7965094	3.14968
8120124	2.20207
7978331	4.29087
8026579	4.27874
8064430	4.88854
8052231	1.67103
7899018	5.7221
7950425	3.77772
8074644	7.71811
8017235	6.49176
8128936	2.00954
7928855	6.23078
8158671	3.11924
8065403	9.78922
7965838	1.75587
7982703	4.84132
7995492	8.05273
7919594	1.56581
8014871	5.94998
8113413	4.76929
8154316	5.12645
8082570	1.73804
7995552	6.27302
8140942	4.25642
8107092	1.38216
8160587	4.70495
8109161	3.04342
7998852	8.42887
8170280	1.75838
7957631	2.76996
8068551	6.27609
7963280	4.03526
8138640	6.7879
8084000	1.60002
7924107	6.39087
8108757	2.89279
7974621	5.59926
8029029	7.10012
8046060	1.25105
7964360	8.21245
7976261	1.46618
7903878	6.07595
8016789	4.47275
8022326	5.00438
8032972	6.01393
7901140	6.81908
8178676	9.02079
7923875	3.25777
7961239	1.59784
8065202	3.83033
8166500	5.93605
8061780	3.79649
7945260	1.31601
8088671	2.78179
7935756	4.82671
8053025	2.52133
8150864	5.1056
8115168	6.67297
7955168	1.16467
8087308	6.84695
7968999	4.48996
7957106	6.31509
8096147	2.63887
7960757	3.44163
7984662	3.08871
8135943	3.45212
7934133	5.66522
7915590	1.46794
8125234	3.8789
7983051	2.54324
8120059	1.36149
8061742	3.25679
7918620	2.6921
7943240	4.93191
8111385	1.88894
8145259	6.16041
8114113	4.14507
8098423	2.52926
7954604	5.33038
7976512	2.87645
8091411	3.83091
8033734	1.95306
8138596	5.31115
8059748	4.49197
7927505	2.87971
8040036	6.60282
8112607	1.11847
7953274	3.59691
8012469	6.61324
8014369	8.40382
8119109	7.33803
8077851	3.78219
8052058	2.44225
7971800	2.56112
8154047	2.26499
7920191	4.83822
7968085	1.54422
7946113	2.21266
7954098	2.61051
8007643	1.48761
8021349	1.98961
7922525	3.40136
8025990	1.57892
8039094	1.60396
8151711	6.85897
8147754	1.14724
7951347	2.07016
8130997	2.68557
7935002	7.8714
8007176	1.99268
7952065	2.75901
8077103	7.11874
8088956	2.36425
8150870	6.81742
8029856	6.826
7981951	3.11781
8114964	2.09495
8168399	3.09348
8117589	4.4193
8003850	5.98351
8061167	2.7094
8132055	4.50296
8021344	5.00669
8109426	2.66611
7918134	4.44919
8168578	4.33966
7966268	8.19038
8155630	3.81343
8006440	4.50967
8003228	1.50066
7959164	7.53337
8029368	3.3668
8040290	5.40731
8013570	2.03875
8114977	2.35883
7938756	6.95209
7961287	1.85874
8000897	5.19335
8172022	2.70614
8035937	1.61906
8125038	4.37971
8054217	5.13168
8079153	6.45786
7948192	7.25754
7963421	4.70788
8154729	5.74037
8178754	4.81379
7966389	5.76705
8011131	7.12426
7971124	2.75279
8020088	2.00983
8110803	7.94489
8067899	1.57612
8060988	5.26706
7944554	2.49253
8138440	1.73951
8102787	7.85356
8152759	5.81592
7983606	7.19772
8040045	4.59433
8164336	5.63449
8177277	1.75256
8110499	7.93629
8151888	1.48927
8070771	5.98649
8175246	1.61431
8056930	4.80136
8165703	6.73616
8152278	1.48196
7937975	2.18198
8085374	7.67688
8075365	4.79895
7920382	5.67188
8120208	3.59196
7926484	1.51647
7910385	9.7633
7974653	5.25682
8107330	5.58211
7897006	5.3857
8167638	1.36149
7984624	2.03566
8099140	1.89289
8146643	4.25861
7931168	5.81324
8084012	2.57262
8080320	6.33085
8171837	5.08029
8107897	7.2084
8076384	2.72386
8061815	3.88823
7904726	10.1068
8134372	1.54474
8169811	6.01198
8067270	4.88139
7937749	4.84862
8150704	2.63795
8149330	11.9259
8104447	3.86469
7994535	6.70518
8093219	5.42847
8049042	2.38484
7933405	5.124
7920766	6.35135
7972461	4.02046
8131414	6.54125
7898585	6.14289
8166509	2.1984
8160472	5.04502
7905801	2.57016
7907160	9.85854
8132813	1.65794
8010021	3.78085
8146448	6.69885
8120820	2.04035
7935834	4.00983
7964627	1.34799
8171786	5.05964
8078442	2.32634
8052554	2.34134
7962623	4.1317
8162264	5.711
8162438	6.80828
8053599	7.10298
8055643	1.8764
7901383	1.42272
7955502	3.05136
8168470	6.52541
8018673	3.59358
7918902	6.73793
7940112	2.91199
7959292	1.74364
8078663	3.48804
7922707	6.35706
8081001	2.19456
7925509	4.48148
8041048	7.28787
8110569	9.63834
7915170	5.74449
8146649	6.39829
8080958	6.39119
8015196	4.78798
8121015	1.73514
7982269	2.78943
7987165	4.86642
8113274	1.71899
8014140	2.89036
8165833	2.84592
8081427	2.56059
8028281	1.41943
7984019	4.58081
8092409	8.02629
7991357	6.94568
8068891	4.0115
8008388	7.0732
8109824	1.18973
8013292	2.36448
7925823	6.87824
8027642	5.23447
7919038	4.96554
7911559	7.04795
8053165	6.71766
8078260	3.16523
7986561	4.98957
8008228	4.77849
7897987	1.88894
8018114	3.47699
8103951	9.7632
8074399	3.67706
8012605	7.43958
8013671	2.46705
8123819	2.83509
8137964	5.40128
7995674	4.39107
8173362	1.34682
8022912	5.18933
7909967	8.30186
8099887	9.6277
8065124	2.57485
8163084	2.42909
8117194	7.31608
8099924	5.99194
7966213	5.46598
7951987	2.91213
8058256	1.87083
8177426	2.12857
7909954	4.64765
7963965	5.79952
8167654	5.20923
8079931	2.93334
8031827	5.3562
8157477	2.35698
7958726	3.55281
7934070	1.54127
7962343	1.61153
8051696	1.94956
8061426	2.49367
7927169	3.5527
8027100	5.97371
7982356	6.66695
8118990	3.69857
8053718	1.72639
8138547	6.05086
7973709	4.3774
7907970	4.47275
8104298	7.48494
8011293	7.26241
7931062	3.65928
8008310	3.15037
8062347	3.24699
7909446	4.38556
8074888	4.74419
8033746	2.91866
7929958	6.55183
8112285	3.11927
8078650	6.46108
8177851	4.87923
8149627	1.4363
8007115	5.89188
7964021	5.59538
8131583	5.52865
8121632	3.90102
7921342	3.52502
8083630	6.76362
7955810	8.45091
8004111	8.05239
8043203	7.28525
8112731	1.59533
8014437	5.2457
8147445	1.73298
8094128	4.1415
8026712	3.64558
8101031	2.5648
8063590	2.93157
8054039	1.83019
7991735	6.54042
8155707	6.12204
8110858	6.21152
8093330	2.7667
8089986	1.92593
8016858	6.84256
8133670	7.37011
7911435	4.78896
7962792	2.19627
7941583	9.76874
7932983	3.0996
8116932	4.1327
8067709	5.32477
8070489	3.46315
7913566	3.5903
7968000	2.27766
8051520	1.70758
7946027	2.49365
8164665	9.45521
7925048	6.78747
8035666	6.25975
7982185	8.87745
8173977	2.03476
7967898	4.2891
8135542	2.08731
8005449	3.96268
8025488	2.61723
8108720	2.39629
8078772	3.11223
7924923	5.24379
8052902	2.38724
8174253	7.67728
8146243	7.70362
8029937	3.83368
8101366	3.48501
8091877	1.22019
7981523	3.64115
8073822	3.88823
8019437	4.20989
8044225	1.72002
7967976	8.11364
8046116	2.24937
